data,stato,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,nuovi_tamponi,positivi/tamponi
2022-07-01 17:00:00,ITA,6830,264,7094,921912,929006,44217,86334,17512580,168425,,,18610011,227212870,59773316.0,,37.0,,,8897136.0,9712875.0,93706988.0,133505882.0,316040,0.27317428173648906
2022-07-02 17:00:00,ITA,7035,275,7310,958254,965564,36558,84700,17561902,168488,,,18695954,227538458,59846443.0,,40.0,,,8906358.0,9789596.0,93755948.0,133782510.0,325588,0.2601447227784808
2022-07-03 17:00:00,ITA,7212,291,7503,1002440,1009943,44379,71947,17590383,168545,,,18768871,227801015,59907182.0,,40.0,,,8912820.0,9856051.0,93794877.0,134006138.0,262557,0.27402430710283865
2022-07-04 17:00:00,ITA,7648,303,7951,1011228,1019179,9236,36282,17617973,168604,,,18805756,227930923,59940922.0,,27.0,,,8914455.0,9891301.0,93815731.0,134115192.0,129908,0.2792899590479416
2022-07-05 17:00:00,ITA,8003,323,8326,1078946,1087272,68093,132274,17682801,168698,,,18938771,228395655,60032425.0,,53.0,,,8930763.0,10008008.0,93878876.0,134516779.0,464732,0.2846242565607705
2022-07-06 17:00:00,ITA,8220,325,8545,1137489,1146034,58762,107786,17733984,168770,,,19048788,228775690,60124960.0,,43.0,,,8941235.0,10107553.0,93945315.0,134830375.0,380035,0.2836212454116068
2022-07-07 17:00:00,ITA,8552,343,8895,1189802,1198697,52663,107240,17789613,168864,,,19157174,229153940,60213865.0,,53.0,,,8952954.0,10204220.0,94003025.0,135150915.0,378250,0.28351619299405156
2022-07-08 17:00:00,ITA,8632,361,8993,1238229,1247222,48525,100690,17842846,168969,,,19259037,229525814,60297130.0,,51.0,,,8964344.0,10294693.0,94056662.0,135469152.0,371874,0.27076375331429464
2022-07-09 17:00:00,ITA,8864,344,9208,1253657,1262865,15643,98044,17926011,169062,,,19357938,229915390,60383108.0,,41.0,,,8974080.0,10383858.0,94108964.0,135806426.0,389576,0.2516684806045547
2022-07-10 17:00:00,ITA,9044,350,9394,1290678,1300072,37207,79920,17970323,169106,,,19439501,230219238,60454670.0,,34.0,,,8980541.0,10458960.0,94147779.0,136071459.0,303848,0.2630262499670888
2022-07-11 17:00:00,ITA,9454,360,9814,1294204,1304018,3946,37756,18050011,169233,,,19523262,230407391,60538358.0,,47.0,,,8982985.0,10540277.0,94169690.0,136237701.0,188153,0.2006664788762337
2022-07-12 17:00:00,ITA,9724,375,10099,1340382,1350481,46463,142967,18147449,169390,,,19667320,230958097,60646618.0,,58.0,,,9000287.0,10667033.0,94235906.0,136722191.0,550706,0.2596067593234866
2022-07-13 17:00:00,ITA,9826,388,10214,1381676,1391890,41409,110168,18217525,169496,,,19778911,231368532,60741344.0,,59.0,,,9010256.0,10768655.0,94299833.0,137068699.0,410435,0.2684176544398017
2022-07-14 17:00:00,ITA,10115,391,10506,1412919,1423425,31535,107122,18294517,169601,,,19887543,231776628,60836652.0,,48.0,,,9022123.0,10865420.0,94358940.0,137417688.0,408096,0.26249215870775505
2022-07-15 17:00:00,ITA,10363,395,10758,1416008,1426766,3341,96384,18388978,169735,,,19985479,232167636,60922939.0,,52.0,,,9032360.0,10953119.0,94411447.0,137756189.0,391008,0.24650135035600296
2022-07-16 17:00:00,ITA,10434,405,10839,1437711,1448550,21784,89830,18458467,169846,,,20076863,232565974,61008831.0,,57.0,,,9043627.0,11033236.0,94464501.0,138101473.0,398338,0.22551200236984673
2022-07-17 17:00:00,ITA,10576,403,10979,1454071,1465050,16500,67817,18510884,169925,,,20145859,232863728,61075878.0,,38.0,,,9050509.0,11095350.0,94501204.0,138362524.0,297754,0.22776184366960645
2022-07-18 17:00:00,ITA,10848,417,11265,1443130,1454395,-10655,31204,18553478,170037,,,20177910,232999370,61115142.0,,41.0,,,9049928.0,11127982.0,94523918.0,138475452.0,135642,0.23004674068503855
2022-07-19 17:00:00,ITA,10975,413,11388,1441553,1452941,-1454,120683,18675859,170213,,,20299013,233518654,61219715.0,,50.0,,,9068553.0,11230460.0,94586321.0,138932333.0,519284,0.23240269293873872
2022-07-20 17:00:00,ITA,11037,410,11447,1447929,1459376,6435,86067,18756068,170370,,,20385814,233898775,61302770.0,,42.0,,,9077912.0,11307902.0,94649064.0,139249711.0,380121,0.2264200083657572
2022-07-21 17:00:00,ITA,10984,410,11394,1444427,1455821,-3555,80653,18841001,170527,,,20467349,234264775,61384714.0,,40.0,,,9087727.0,11379622.0,94706008.0,139558767.0,366000,0.2203633879781421
2022-07-22 17:00:00,ITA,10944,405,11349,1438090,1449439,-6382,71075,18918895,170682,,,20539016,234605966,61458173.0,,43.0,,,9096001.0,11443015.0,94753661.0,139852305.0,341191,0.2083144045417376
2022-07-23 17:00:00,ITA,10857,408,11265,1420595,1431860,-17579,68170,19005532,170798,,,20608190,234956596,61533020.0,,52.0,,,9104089.0,11504101.0,94801846.0,140154750.0,350630,0.19442146992556256
2022-07-24 17:00:00,ITA,10925,405,11330,1418535,1429865,-1995,51208,19059325,170875,,,20660065,235218628,61594203.0,,28.0,,,9108464.0,11551601.0,94839457.0,140379171.0,262032,0.1954265127923307
2022-07-25 17:00:00,ITA,11081,426,11507,1402875,1414382,-15483,23699,19098821,170979,,,20684182,235341178,61626681.0,,43.0,,,9111330.0,11572852.0,94860765.0,140480413.0,122550,0.19338229294165646
2022-07-26 17:00:00,ITA,11124,434,11558,1383875,1395433,-18949,88221,19206168,171232,,,20772833,235787896,61716490.0,,61.0,,,9125515.0,11647318.0,94921201.0,140866695.0,446718,0.19748700522477267
2022-07-27 17:00:00,ITA,11094,424,11518,1368609,1380127,-15306,63837,19285667,171439,,,20837233,236105616,61785123.0,,47.0,,,9130798.0,11706435.0,94974912.0,141130704.0,317720,0.20092219564396324
2022-07-28 17:00:00,ITA,10911,406,11317,1341012,1352329,-27798,60381,19374092,171638,,,20898059,236401920,61848892.0,,49.0,,,9137568.0,11760491.0,95022792.0,141379128.0,296304,0.20378057670500566
